OrderID,BookID,Price
19522,15616,1873
19523,951,1688
19524,16636,28
19525,10311,1753
19526,18752,1325
19527,18181,1644
19528,13743,328
19529,11671,54
19530,4735,1238
19531,9832,693
19532,3252,826
19533,5595,1158
19534,6162,625
19535,6953,769
19536,17926,787
19537,14275,749
19538,19518,1952
19539,18000,167
19540,12789,1597
19541,15870,691
19542,16888,155
19543,18769,1924
19544,9093,1467
19545,19332,1400
19546,17136,333
19547,7980,1110
19548,15947,349
19549,12785,599
19550,9059,1458
19551,15356,363
19552,275,1891
19553,6778,1647
19554,5572,157
19555,12921,1797
19556,16129,398
19557,13958,1253
19558,15551,1511
19559,19626,1392
19560,10086,654
19561,8641,1110
19562,17422,1747
19563,8382,1739
19564,4310,713
19565,3086,967
19566,5111,660
19567,17884,1979
19568,19441,271
19569,4397,217
19570,10895,787
19571,6056,1309
19572,2150,1735
19573,10805,1336
19574,4342,712
19575,6933,58
19576,6922,1293
19577,15898,782
19578,4317,1413
19579,7232,483
19580,3207,1392
19581,3576,33
19582,18772,135
19583,1089,775
19584,6525,1524
19585,11108,1869
19586,12779,1816
19587,8450,1537
19588,18024,767
19589,18095,996
19590,17405,1512
19591,19492,478
19592,545,1870
19593,5311,819
19594,19216,1961
19595,6350,1280
19596,92,1126
19597,14385,381
19598,18680,1591
19599,17882,545
19600,13446,1989
19601,3687,1656
19602,9691,1284
19603,12125,847
19604,15857,927
19605,6553,463
19606,15863,578
19607,16455,1083
19608,2877,262
19609,7298,1977
19610,12877,215
19611,11877,826
19612,9419,1014
19613,13424,1743
19614,17439,1923
19615,10417,1069
19616,1337,1626
19617,5122,690
19618,12180,1256
19619,18138,1329
19620,3670,891
19621,18581,779
19622,7865,1295
19623,4987,1851
19624,9287,1524
19625,8327,1353
19626,12781,319
19627,9919,423
19628,11236,868
19629,10485,873
19630,11596,1624
19631,5316,32
19632,17011,181
19633,7397,932
19634,19363,1230
19635,8801,206
19636,3917,1125
19637,13417,1206
19638,12544,974
19639,18420,1354
19640,7597,1913
19641,15628,1447
19642,16384,633
19643,7225,485
19644,9662,556
19645,11496,1414
19646,4783,1220
19647,17755,936
19648,15625,1933
19649,5801,1962
19650,1877,1757
19651,12736,968
19652,6186,1279
19653,13867,122
19654,3700,1991
19655,5862,327
19656,14293,1463
19657,14488,1949
19658,4096,864
19659,2220,794
19660,2781,1442
19661,15224,742
19662,10737,1541
19663,5427,209
19664,10558,1956
19665,4082,840
19666,9166,1044
19667,9737,1475
19668,5823,577
19669,11502,1483
19670,19893,126
19671,6329,1553
19672,2912,1806
19673,9980,169
19674,15197,563
19675,6352,622
19676,18056,1929
19677,3048,193
19678,14750,275
19679,11746,340
19680,6810,187
19681,3613,1454
19682,11289,920
19683,13563,190
19684,6397,70
19685,11147,951
19686,17600,1083
19687,6143,674
19688,10888,1185
19689,12784,487
19690,7418,1765
19691,8966,1277
19692,10200,322
19693,5904,838
19694,7498,411
19695,11664,1222
19696,7452,567
19697,18054,1253
19698,2764,916
19699,9667,1149
19700,10172,287
19701,3226,1523
19702,12058,1176
19703,17551,1880
19704,3701,422
19705,18646,1579
19706,7142,564
19707,19893,126
19708,2885,496
19709,9385,36
19710,5758,270
19711,13994,1879
19712,5752,1534
19713,13638,417
19714,4687,1481
19715,9449,136
19716,17259,1998
19717,12620,193
19718,14651,597
19719,12409,56
19720,3654,1002
19721,11004,269
19722,3722,312
19723,2145,103
19724,6121,992
19725,145,578
19726,16120,1152
19727,15756,499
19728,16107,677
19729,11244,1546
19730,9281,1340
19731,9413,459
19732,11011,1730
19733,18758,619
19734,12303,688
19735,2410,965
19736,19146,354
19737,1543,1574
19738,9516,1706
19739,2330,1388
19740,17370,525
19741,9638,753
19742,16199,1341
19743,18890,1864
19744,18009,1516
19745,11339,358
19746,5644,1504
19747,15313,1122
19748,18561,466
19749,12215,1102
19750,19176,1346
19751,11066,70
19752,9080,1100
19753,8858,542
19754,7627,336
19755,4238,1050
19756,18773,428
19757,15752,1689
19758,15929,1666
19759,18318,722
19760,1207,365
19761,3705,1623
19762,1234,1497
19763,17229,33
19764,18836,1705
19765,12395,1787
19766,7577,1722
19767,15332,785
19768,3190,1909
19769,14757,1676
19770,1504,1535
19771,3189,1267
19772,11247,1988
19773,9032,1505
19774,18664,1510
19775,2544,713
19776,12740,1649
19777,2421,225
19778,9964,502
19779,17981,1667
19780,4422,988
19781,10272,1482
19782,17175,145
19783,3226,1523
19784,15784,974
19785,4451,105
19786,3364,1565
19787,11671,54
19788,15073,1451
19789,18859,1354
19790,12533,1024
19791,17597,51
19792,6345,433
19793,4910,86
19794,19615,457
19795,16012,1058
19796,9392,1156
19797,17526,1415
19798,4261,675
19799,14546,1613
19800,2236,1122
19801,3123,304
19802,19883,1756
19803,2871,1181
19804,6654,424
19805,11608,1296
19806,8703,1244
19807,9188,1791
19808,18507,315
19809,412,1856
19810,18689,666
19811,2493,295
19812,2057,58
19813,17458,885
19814,13276,129
19815,17004,1674
19816,7351,549
19817,15374,165
19818,4791,828
19819,5104,46
19820,11645,1438
19821,17885,366
19822,9986,532
19823,10723,541
19824,12865,1781
19825,4447,1781
19826,5576,29
19827,6145,637
19828,2950,1114
19829,8896,469
19830,19368,1842
19831,5492,967
19832,15849,277
19833,3788,1176
19834,15374,165
19835,15520,584
19836,5212,1931
19837,6128,1627
19838,9075,1242
19839,5510,830
19840,3936,1545
19841,14646,1436
19842,8682,581
19843,1763,68
19844,8620,1234
19845,6094,896
19846,19153,533
19847,13128,504
19848,3643,1665
19849,19279,1431
19850,18957,1229
19851,15234,1239
19852,14282,1523
19853,4401,1460
19854,5047,405
19855,19505,487
19856,8210,1774
19857,8919,1123
19858,18301,847
19859,14980,1275
19860,8128,429
19861,149,1777
19862,6460,364
19863,1932,897
19864,10775,1337
19865,7374,1146
19866,3578,1854
19867,19863,449
19868,2857,1974
19869,11292,175
19870,18783,1808
19871,4241,1908
19872,5682,971
19873,12204,594
19874,9829,1281
19875,10819,1457
19876,15465,1636
19877,16424,1026
19878,1899,1337
19879,12689,29
19880,5951,1693
19881,16007,490
19882,2678,1440
19883,14223,1214
19884,2545,1260
19885,16737,1886
19886,14354,718
19887,2205,428
19888,12256,1218
19889,13086,1571
19890,7549,244
19891,19021,368
19892,8890,398
19893,19998,406
19894,13587,1110
19895,18998,106
19896,6306,1700
19897,8848,1089
19898,614,1162
19899,17146,1813
19900,9096,1916
19901,18854,1056
19902,6113,79
19903,1340,1806
19904,19888,262
19905,13163,1003
19906,16001,1396
19907,19577,779
19908,19892,478
19909,18592,288
19910,8583,1968
19911,13604,1988
19912,4811,326
19913,14371,1231
19914,13927,1226
19915,1720,668
19916,4806,1588
19917,8936,1227
19918,9148,520
19919,3683,1783
19920,6721,1022
19921,8303,1902
19922,1025,1098
19923,14790,38
19924,15077,1139
19925,18190,1497
19926,13669,1447
19927,7273,906
19928,5160,1202
19929,16427,114
19930,12419,1934
19931,19745,828
19932,14330,901
19933,3303,180
19934,17492,570
19935,15052,755
19936,6337,1404
19937,3674,394
19938,3000,714
19939,3702,1186
19940,8486,1636
19941,2634,371
19942,1000,493
19943,10451,1676
19944,7724,1283
19945,13550,1996
19946,15301,1332
19947,12481,136
19948,1703,687
19949,9351,1575
19950,8077,1035
19951,4014,1423
19952,7054,841
19953,14549,1845
19954,5499,1478
19955,10945,920
19956,2748,1088
19957,12947,1926
19958,3424,418
19959,152,1300
19960,14555,206
19961,2873,1051
19962,14210,70
19963,10019,1662
19964,1379,1963
19965,15510,1380
19966,2179,853
19967,2222,187
19968,9377,554
19969,12488,692
19970,6466,1353
19971,196,208
19972,12909,63
19973,2139,1430
19974,15563,810
19975,5491,1681
19976,13779,290
19977,3648,789
19978,14327,1642
19979,8942,707
19980,4850,1241
19981,15900,107
19982,5149,503
19983,3407,837
19984,11206,360
19985,17605,470
19986,5202,219
19987,15855,1892
19988,2832,1612
19989,881,1501
19990,15150,961
19991,6888,810
19992,170,1835
19993,19446,1358
19994,6781,1372
19995,3449,420
19996,14660,1698
19997,15054,1760
19998,3167,1712
19999,2109,461
20000,13311,1739
20001,1871,1510
20002,949,732
20003,404,44
20004,7057,1619
20005,10021,928
20006,1928,169
20007,14427,75
20008,15723,983
20009,19186,635
20010,4294,851
20011,6635,52
20012,4705,1289
20013,14716,1063
20014,10903,698
20015,5701,1151
20016,5932,1412
20017,10268,1196
20018,11473,1537
20019,12369,465
20020,4028,1663
20021,9023,587
20022,8735,1227
20023,11621,476
20024,946,1337
20025,13116,985
20026,13780,1690
20027,935,764
20028,5621,1473
20029,19687,111
20030,5609,1964
20031,16848,50
20032,17807,182
20033,2363,386
20034,2352,1636
20035,4759,926
20036,12432,1329
20037,13471,172
20038,17764,798
20039,3590,1451
20040,1160,25
20041,524,1784
20042,7274,637
20043,19721,1352
20044,947,1109
20045,4979,383
20046,19385,625
20047,1098,1089
20048,17950,849
20049,7939,1516
20050,7910,1238
20051,1114,953
20052,6556,871
20053,16085,1598
20054,5496,365
20055,93,810
20056,12472,1479
20057,14897,1475
20058,3499,1001
20059,556,929
20060,17643,1198
20061,9899,382
20062,5723,741
20063,5566,1535
20064,18461,703
20065,12201,419
20066,11500,927
20067,7284,1832
20068,12292,1478
20069,300,1999
20070,10749,1511
20071,17711,365
20072,16789,29
20073,5327,618
20074,10513,854
20075,11634,618
20076,12132,1950
20077,2210,1637
20078,16107,677
20079,11533,612
20080,6817,1027
20081,18905,1434
20082,7934,375
20083,7035,1059
20084,2134,1447
20085,16784,1179
20086,16016,398
20087,3240,1034
20088,12995,1844
20089,16601,543
20090,7122,1241
20091,3345,1642
20092,2405,684
20093,17293,454
20094,6964,1629
20095,8908,187
20096,5559,1941
20097,7785,1098
20098,3302,1822
20099,5395,543
20100,8129,644
20101,16677,326
20102,16288,236
20103,12465,855
20104,14626,1711
20105,2747,981
20106,13197,586
20107,12763,1213
20108,16327,1984
20109,19598,1973
20110,14185,116
20111,8595,877
20112,7169,1612
20113,5220,466
20114,17850,1795
20115,613,58
20116,15203,1148
20117,11763,1716
20118,2008,237
20119,16589,1323
20120,2426,1450
20121,12317,525
20122,1475,1651
20123,3818,487
20124,16029,1110
20125,6677,35
20126,5590,955
20127,8642,697
20128,13124,581
20129,16000,1411
20130,8353,1736
20131,1846,631
20132,1836,1415
20133,13040,1685
20134,17712,1214
20135,7090,985
20136,6352,622
20137,12879,1063
20138,6620,542
20139,15431,1608
20140,6842,1367
20141,16050,429
20142,5961,1102
20143,5420,736
20144,8209,1389
20145,14169,585
20146,4201,567
20147,1641,156
20148,14066,1723
20149,10071,1031
20150,14298,116
20151,16558,861
20152,7902,1373
20153,3358,1257
20154,9371,174
20155,1019,1844
20156,16101,1155
20157,9721,383
20158,5604,697
20159,4367,1813
20160,14933,870
20161,16853,1343
20162,11705,1555
20163,16992,1544
20164,12178,1908
20165,19101,1108
20166,2857,1974
20167,476,1848
20168,1021,985
20169,9977,1224
20170,16747,205
20171,18130,1490
20172,8306,349
20173,12623,584
20174,4800,364
20175,8712,1270
20176,12507,93
20177,11793,349
20178,527,1301
20179,4821,149
20180,11066,70
20181,14296,721
20182,11865,832
20183,19333,1115
20184,621,260
20185,6284,872
20186,17318,1138
20187,753,798
20188,5849,1051
20189,16706,701
20190,19332,1400
20191,12064,1812
20192,6199,1795
20193,16588,706
20194,10162,1386
20195,8658,631
20196,5306,1280
20197,1431,758
20198,7097,407
20199,17370,525
20200,9927,403
20201,5170,655
20202,8576,1618
20203,12161,1625
20204,734,1232
20205,26,1500
20206,124,88
20207,12829,1708
20208,19500,1244
20209,9218,1042
20210,2793,1152
20211,4124,178
20212,17168,1251
20213,7725,962
20214,16053,1486
20215,11485,1987
20216,15963,1287
20217,10492,384
20218,1403,515
20219,9986,532
20220,11966,1052
20221,16467,1339
20222,19448,114
20223,381,563
20224,8070,151
20225,13172,155
20226,5756,97
20227,10128,580
20228,5310,1641
20229,11166,72
20230,15078,653
20231,1597,231
20232,14301,1775
20233,1205,1469
20234,19861,475
20235,13100,1856
20236,9822,1102
20237,12938,1646
20238,9808,1985
20239,4395,1016
20240,9213,338
20241,18755,1933
20242,18273,288
20243,3681,255
20244,3938,1903
20245,7980,1110
20246,7968,1275
20247,5049,1758
20248,9159,1686
20249,13882,959
20250,5846,1191
20251,17897,1756
20252,11721,852
20253,1215,380
20254,10128,580
20255,4686,1024
20256,14901,286
20257,19983,733
20258,14696,95
20259,16224,565
20260,10451,1676
20261,19817,1129
20262,4124,178
20263,17177,562
20264,14338,1309
20265,5448,191
20266,4896,20
20267,16128,201
20268,837,1526
20269,16394,1164
20270,10236,1886
20271,12814,1628
20272,2906,1824
20273,15211,32
20274,5085,1879
20275,4218,83
20276,1600,1600
20277,18742,866
20278,5568,1163
20279,16792,111
20280,4491,1601
20281,12237,413
20282,7447,561
20283,548,373
20284,11234,942
20285,18711,1046
20286,6528,1350
20287,3466,265
20288,9910,269
20289,9397,1159
20290,2612,1235
20291,1177,1371
20292,1464,443
20293,12270,436
20294,4461,1807
20295,912,1530
20296,12440,1264
20297,19858,1948
20298,18119,1661
20299,19381,1920
20300,6326,934
20301,3038,455
20302,4136,945
20303,14797,1227
20304,5996,1107
20305,4058,521
20306,15107,352
20307,17629,526
20308,11423,1625
20309,1307,1973
20310,12372,1236
20311,2956,477
20312,419,1725
20313,56,1530
20314,7691,933
20315,16737,1886
20316,19525,376
20317,7005,333
20318,17875,1040
20319,12597,885
20320,18279,122
20321,17705,1008
20322,5907,1456
20323,934,1831
20324,9056,1045
20325,18546,1108
20326,10654,489
20327,8922,116
20328,17335,1212
20329,2921,1943
20330,19938,80
20331,15130,612
20332,2127,1016
20333,5495,1359
20334,14475,44
20335,13907,1866
20336,2225,297
20337,19586,1879
20338,5705,563
20339,14455,381
20340,9755,215
20341,949,732
20342,18663,1300
20343,8483,1329
20344,16776,1367
20345,1313,1720
20346,4217,1864
20347,15812,148
20348,3154,656
20349,14710,170
20350,12283,1039
20351,17110,801
20352,19260,1593
20353,15666,159
20354,18568,1773
20355,6028,1810
20356,2364,1369
20357,1227,1203
20358,10470,1001
20359,10712,711
20360,16548,1168
20361,14450,846
20362,11131,1368
20363,12322,1051
20364,16019,1031
20365,495,1538
20366,15118,124
20367,4971,904
20368,9339,1624
20369,15422,1328
20370,6827,878
20371,6135,914
20372,9407,1902
20373,5047,405
20374,15741,532
20375,10297,140
20376,8203,49
20377,19471,835
20378,14517,1243
20379,16576,1886
20380,9226,1320
20381,8449,1241
20382,11281,1519
20383,10732,364
20384,16158,1170
20385,14098,1561
20386,11230,1859
20387,5941,1177
20388,6288,506
20389,15355,1980
20390,18712,1472
20391,16162,104
20392,16758,926
20393,8971,667
20394,8928,888
20395,13637,840
20396,19757,1815
20397,12126,255
20398,9229,29
20399,4082,840
20400,7432,1094
20401,16329,1191
20402,12315,1486
20403,2213,1022
20404,142,1030
20405,14895,978
20406,18577,1799
20407,18053,1974
20408,8319,197
20409,19103,652
20410,19192,23
20411,2927,277
20412,878,1371
20413,12056,59
20414,981,688
20415,7756,1504
20416,1402,331
20417,1934,1724
20418,15760,1498
20419,17084,295
20420,18224,923
20421,10903,698
20422,13024,1474
20423,459,523
20424,13305,906
20425,12364,872
20426,14348,509
20427,5110,462
20428,5857,1340
20429,16027,1197
20430,4856,1658
20431,11714,1499
20432,18243,1530
20433,15527,1919
20434,10120,1508
20435,7874,1027
20436,19217,773
20437,3943,646
20438,7731,1764
20439,2409,754
20440,19810,1033
20441,5931,1729
20442,5711,905
20443,6904,1172
20444,1451,687
20445,3762,1761
20446,9707,656
20447,11976,1011
20448,6747,925
20449,11869,1307
20450,14033,41
20451,198,1150
20452,6710,1380
20453,5533,444
20454,9446,1106
20455,8065,207
20456,7033,1705
20457,15357,1064
20458,13771,729
20459,12981,954
20460,10518,141
20461,12146,1129
20462,11247,1988
20463,1688,1925
20464,7905,445
20465,12886,1588
20466,10495,543
20467,17193,768
20468,6058,551
20469,12181,655
20470,10214,344
20471,9813,789
20472,6023,1182
20473,14809,431
20474,16508,1387
20475,5478,583
20476,13279,938
20477,5130,555
20478,4377,166
20479,18939,1691
20480,7342,1393
20481,9378,628
20482,5305,369
20483,6125,1753
20484,1957,351
20485,1185,1341
20486,17867,1684
20487,15438,1006
20488,204,237
20489,13130,706
20490,13921,60
20491,5397,1903
20492,13490,465
20493,9761,885
20494,17263,1130
20495,17179,1133
20496,7264,770
20497,17051,1112
20498,16842,707
20499,18873,288
20500,13575,1310
20501,1967,1025
20502,17016,915
20503,19910,309
20504,3142,776
20505,231,1953
20506,18140,1557
20507,17212,1433
20508,3686,781
20509,9191,45
20510,12253,1240
20511,13831,253
20512,11413,24
20513,2744,72
20514,14437,537
20515,10457,887
20516,16322,442
20517,2021,416
20518,214,34
20519,18446,977
20520,18490,294
20521,13273,1816
20522,7213,675
20523,19852,998
20524,15489,1632
20525,17120,525
20526,7191,1417
20527,11710,857
20528,10986,1664
20529,11016,162
20530,2050,1696
20531,1986,1118
20532,10542,43
20533,7256,712
20534,12815,1913
20535,13533,948
20536,10144,1847
20537,18392,1617
20538,20,1425
20539,9345,1390
20540,13112,38
20541,9422,1249
20542,10285,1051
20543,5892,661
20544,8852,1256
20545,9028,1602
20546,6283,1647
20547,4149,677
20548,10331,261
20549,1060,1580
20550,7805,667
20551,2028,439
20552,8324,52
20553,1339,1096
20554,11511,1426
20555,18454,1426
20556,15388,923
20557,5918,1662
20558,10251,1952
20559,3856,1493
20560,7762,354
20561,12698,276
20562,10269,1273
20563,11016,162
20564,14169,585
20565,6631,1205
20566,7338,1597
20567,282,895
20568,1451,687
20569,19919,687
20570,18503,1843
20571,15336,627
20572,17655,665
20573,14725,776
20574,11171,845
20575,18394,1708
20576,15067,135
20577,3855,1267
20578,1371,1019
20579,15347,1318
20580,3005,1102
20581,10700,109
20582,12824,323
20583,16476,1556
20584,12067,1755
20585,3718,1200
20586,854,1182
20587,16550,1518
20588,12756,579
20589,3734,1920
20590,9038,1349
20591,15054,1760
20592,5367,151
20593,13991,670
20594,18173,143
20595,2507,1259
20596,1564,856
20597,3323,758
20598,11650,386
20599,3780,288
20600,8668,1627
20601,7280,1149
20602,17383,1461
20603,584,1207
20604,8264,804
20605,17656,678
20606,3192,1345
20607,19387,1219
20608,8864,609
20609,5540,1916
20610,12869,1095
20611,9386,537
20612,3431,93
20613,5572,157
20614,18671,1662
20615,1449,58
20616,5029,732
20617,7782,1290
20618,9990,1320
20619,15107,352
20620,5843,1205
20621,24,138
20622,14743,1139
20623,12248,435
20624,16481,887
20625,12876,572
20626,6491,1510
20627,6234,1482
20628,4257,700
20629,7919,654
20630,13837,1198
20631,12101,170
20632,14121,923
20633,10517,1171
20634,3721,121
20635,11740,1023
20636,5892,661
20637,452,402
20638,279,304
20639,16131,1082
20640,3227,258
20641,3298,1706
20642,18216,1370
20643,12245,1151
20644,13450,1202
20645,9745,847
20646,16904,1029
20647,8952,1810
20648,8661,1213
20649,14974,958
20650,19269,900
20651,18330,177
20652,18889,414
20653,19283,360
20654,4765,183
20655,11954,1191
20656,10987,1455
20657,3194,1927
20658,18707,1276
20659,2921,1943
20660,7702,21
20661,8338,677
20662,6164,222
20663,4800,364
20664,18168,368
20665,4193,585
20666,3503,270
20667,13293,1779
20668,1501,1667
20669,5730,591
20670,17834,306
20671,4261,675
20672,12076,604
20673,15253,1330
20674,643,979
20675,14996,92
20676,9074,1480
20677,7127,821
20678,12597,885
20679,19439,1206
20680,11219,1492
20681,19014,1097
20682,14302,1196
20683,6668,345
20684,14471,992
20685,11153,492
20686,6180,848
20687,6725,1764
20688,286,943
20689,11062,972
20690,18885,1587
20691,16554,1555
20692,1059,467
20693,635,924
20694,16950,1924
20695,2511,1692
20696,19365,289
20697,12802,1065
20698,8281,1947
20699,19723,379
20700,13447,324
20701,18442,581
20702,18571,219
20703,573,429
20704,5152,990
20705,8165,1655
20706,1314,1911
20707,18796,1688
20708,9023,587
20709,12269,1168
20710,3892,1445
20711,3946,1372
20712,6638,1194
20713,9943,1995
20714,7162,422
20715,234,352
20716,14132,743
20717,7065,1850
20718,4958,132
20719,3818,487
20720,9536,1859
20721,724,1727
20722,10729,706
20723,1655,826
20724,2546,1528
20725,11081,819
20726,9586,870
20727,7006,1587
20728,8238,1980
20729,5029,732
20730,3496,77
20731,2772,400
20732,8177,1923
20733,17342,287
20734,13729,52
20735,4114,1778
20736,13647,494
20737,18228,386
20738,3832,1458
20739,2964,1577
20740,18086,250
20741,14399,1834
20742,6043,937
20743,4698,1758
20744,1142,104
20745,6572,275
20746,753,798
20747,14936,903
20748,3967,989
20749,10355,251
20750,7516,192
20751,19861,475
20752,12692,380
20753,13093,398
20754,14258,263
20755,4513,1682
20756,863,810
20757,6337,1404
20758,13403,1876
20759,18397,537
20760,14439,1158
20761,4825,214
20762,12364,872
20763,3741,1410
20764,2215,1393
20765,4148,1621
20766,246,1085
20767,17412,1243
20768,14651,597
20769,17125,524
20770,15298,908
20771,9819,1142
20772,4080,1249
20773,1102,835
20774,18810,754
20775,363,1152
20776,18814,40
20777,6305,805
20778,250,637
20779,18169,1121
20780,4368,1235
20781,8144,1470
20782,14724,1788
20783,1080,742
20784,2403,1576
20785,13070,1381
20786,17405,1512
20787,899,1247
20788,16567,644
20789,5863,906
20790,16159,1365
20791,9154,1880
20792,10214,344
20793,9297,1186
20794,19781,344
20795,7890,707
20796,8895,1076
20797,18671,1662
20798,511,130
20799,2420,354
20800,17060,248
20801,17082,518
20802,6363,319
20803,11744,1693
20804,2306,1355
20805,15275,1158
20806,12171,213
20807,5025,1732
20808,2492,509
20809,1211,1391
20810,14468,454
20811,19243,814
20812,7198,240
20813,9323,1635
20814,4189,1892
20815,11363,1278
20816,103,962
20817,19722,1089
20818,11965,438
20819,9827,158
20820,10501,1173
20821,7704,1444
20822,9202,833
20823,7653,1993
20824,6960,1531
20825,2367,1213
20826,8573,22
20827,3327,1610
20828,10763,989
20829,12833,1268
20830,12450,688
20831,13858,827
20832,16103,1837
20833,4122,322
20834,13322,935
20835,3643,1665
20836,1073,34
20837,14329,1761
20838,10130,1191
20839,588,1507
20840,2617,731
20841,17324,1485
20842,15670,1691
20843,14396,631
20844,1818,1823
20845,17714,1426
20846,9903,405
20847,9197,815
20848,1372,1313
20849,6733,1383
20850,13718,697
20851,13149,312
20852,7398,192
20853,14879,805
20854,18346,1407
20855,19505,487
20856,14951,361
20857,3308,248
20858,18479,319
20859,4863,1228
20860,538,1142
20861,12691,605
20862,10779,326
20863,15216,1971
20864,2513,1910
20865,11761,1168
20866,8463,673
20867,11984,599
20868,14213,231
20869,12552,1604
20870,10042,1487
20871,2015,226
20872,6919,1364
20873,19321,675
20874,10546,1356
20875,51,1236
20876,13508,1388
20877,16676,473
20878,18736,548
20879,127,489
20880,4315,946
20881,19849,465
20882,11048,1226
20883,16389,1950
20884,17632,1200
20885,9879,1689
20886,13413,1700
20887,8145,440
20888,12082,665
20889,17417,910
20890,16609,393
20891,4782,617
20892,19276,166
20893,10159,491
20894,13106,1818
20895,6833,786
20896,8064,105
20897,18063,928
20898,10553,1324
20899,6502,434
20900,13981,1992
20901,5422,972
20902,14060,120
20903,19653,1280
20904,1834,1278
20905,13072,1981
20906,9318,1991
20907,11873,1797
20908,6062,1923
20909,11756,559
20910,6654,424
20911,8547,1501
20912,915,1176
20913,5041,1673
20914,18891,352
20915,10813,1697
20916,7272,374
20917,5377,1279
20918,3290,1413
20919,12952,769
20920,9473,1687
20921,3434,1880
20922,9498,1073
20923,2213,1022
20924,7317,1993
20925,4457,1834
20926,5304,794
20927,10905,435
20928,1304,174
20929,6224,170
20930,9808,1985
20931,8487,316
20932,376,386
20933,15215,1916
20934,8580,842
20935,8003,1076
20936,151,999
20937,5882,806
20938,6455,895
20939,13181,333
20940,1361,1373
20941,9767,1355
20942,5845,415
20943,12126,255
20944,1465,270
20945,7204,67
20946,3272,1837
20947,14218,1549
20948,19704,110
20949,5789,1036
20950,16668,1208
20951,12790,810
20952,14956,163
20953,13909,269
20954,17644,609
20955,4942,1664
20956,15524,1603
20957,431,1275
20958,16905,26
20959,7452,567
20960,19356,1522
20961,8317,1665
20962,8731,1547
20963,18295,624
20964,3211,377
20965,14253,1757
20966,1537,1828
20967,18007,1937
20968,5598,1188
20969,12350,993
20970,18367,1304
20971,1839,315
20972,11380,1362
20973,11033,665
20974,17821,390
20975,1717,553
20976,3787,927
20977,19569,416
20978,2764,916
20979,2385,682
20980,14645,830
20981,17152,1572
20982,18600,965
20983,19488,1479
20984,8173,1122
20985,13803,280
20986,7217,1497
20987,3472,1678
20988,17338,1317
20989,277,868
20990,15008,1766
20991,3052,78
20992,13532,776
20993,19725,597
20994,861,1890
20995,1965,713
20996,7393,1530
20997,14051,1696
20998,3234,873
20999,5615,395
21000,5174,268
21001,1433,1990
21002,11266,814
21003,8529,1697
21004,16739,1787
21005,4265,771
21006,5449,794
21007,17514,1818
21008,2090,1709
21009,1455,864
21010,958,492
21011,11396,278
21012,8608,551
21013,18918,503
21014,16007,490
21015,899,1247
21016,11991,1173
21017,15014,157
21018,2081,777
21019,5639,1053
21020,14594,1033
21021,15794,1978
21022,5397,1903
21023,13222,1237
21024,18240,582
21025,14569,1782
21026,8366,1124
21027,13948,454
21028,11999,615
21029,4668,1793
21030,2095,1198
21031,5345,1952
21032,4957,1550
21033,2643,149
21034,14326,969
21035,18086,250
21036,7633,922
21037,5480,157
21038,15257,1751
21039,12411,87
21040,15899,69
21041,13513,1499
21042,3659,1151
21043,2031,1547
21044,18529,1833
21045,6967,803
21046,3257,917
21047,12533,1024
21048,4553,112
21049,11427,1226
21050,7172,89
21051,3504,57
21052,10994,1793
21053,11571,1110
21054,1138,750
21055,11009,1373
21056,6542,1401
21057,23,641
21058,16618,1313
21059,15340,1821
21060,11620,722
21061,14312,940
21062,14016,1086
21063,13953,1604
21064,153,669
21065,14548,183
21066,8029,488
21067,8018,271
21068,17694,44
21069,9427,1315
21070,2,188
21071,16400,1437
21072,353,1716
21073,5178,772
21074,9862,1176
21075,3386,384
21076,664,903
21077,3647,1390
21078,16583,374
21079,2823,1567
21080,6444,622
21081,18296,397
21082,14790,38
21083,8604,1579
21084,11935,367
21085,15550,400
21086,4372,148
21087,7521,135
21088,10106,759
21089,9848,1168
21090,3941,1169
21091,9532,1363
21092,3251,1742
21093,18719,1876
21094,16551,288
21095,10984,1616
21096,1898,27
21097,2932,1762
21098,10267,291
21099,15508,1024
21100,17911,479
21101,10907,1293
21102,7008,1649
21103,15788,1625
21104,14207,1209
21105,6813,1653
21106,15116,1885
21107,19226,175
21108,1840,655
21109,15953,431
21110,6310,1470
21111,12889,1309
21112,4232,437
21113,7595,1269
21114,14184,1518
21115,17974,294
21116,11654,1769
21117,18934,1545
21118,13996,1485
21119,3390,412
21120,16225,943
21121,6707,1891
21122,5988,1880
21123,7969,357
21124,2187,668
21125,5409,600
21126,16782,1596
21127,12639,644
21128,5717,804
21129,4872,1194
21130,4092,201
21131,1110,425
21132,1135,1702
21133,7316,1383
21134,15198,1669
21135,8592,912
21136,16333,833
21137,451,1436
21138,10339,1525
21139,4044,304
21140,14838,1498
21141,9082,1530
21142,12711,696
21143,18755,1933
21144,5184,491
21145,6843,1829
21146,6563,703
21147,3225,1305
21148,12938,1646
21149,2356,1557
21150,10990,1141
21151,18233,267
21152,6897,1922
21153,1299,1295
21154,8576,1618
21155,13752,1589
21156,13974,785
21157,17293,454
21158,14860,550
21159,1044,1584
21160,13923,503
21161,18640,625
21162,5438,1443
21163,8534,1962
21164,15211,32
21165,3607,714
21166,14336,66
21167,9586,870
21168,19923,711
21169,13637,840
21170,13135,491
21171,13416,1751
21172,19232,1562
21173,3141,923
21174,13857,1022
21175,11447,1125
21176,6416,219
21177,3451,610
